n_samples,duration,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,PRESSURIZED_CHAMBER_PRESSURE_mean,PRESSURIZED_CHAMBER_PRESSURE_std,PRESSURIZED_CHAMBER_PRESSURE_min,PRESSURIZED_CHAMBER_PRESSURE_max,PRESSURIZED_CHAMBER_PRESSURE_slope,MAIN_OUTER_AIR_BAG_PRESSURE_mean,MAIN_OUTER_AIR_BAG_PRESSURE_std,MAIN_OUTER_AIR_BAG_PRESSURE_min,MAIN_OUTER_AIR_BAG_PRESSURE_max,MAIN_OUTER_AIR_BAG_PRESSURE_slope,CENTER_AIR_BAG_PRESSURE_mean,CENTER_AIR_BAG_PRESSURE_std,CENTER_AIR_BAG_PRESSURE_min,CENTER_AIR_BAG_PRESSURE_max,CENTER_AIR_BAG_PRESSURE_slope,RETAINER_RING_PRESSURE_mean,RETAINER_RING_PRESSURE_std,RETAINER_RING_PRESSURE_min,RETAINER_RING_PRESSURE_max,RETAINER_RING_PRESSURE_slope,RIPPLE_AIR_BAG_PRESSURE_mean,RIPPLE_AIR_BAG_PRESSURE_std,RIPPLE_AIR_BAG_PRESSURE_min,RIPPLE_AIR_BAG_PRESSURE_max,RIPPLE_AIR_BAG_PRESSURE_slope,SLURRY_FLOW_LINE_A_mean,SLURRY_FLOW_LINE_A_std,SLURRY_FLOW_LINE_A_min,SLURRY_FLOW_LINE_A_max,SLURRY_FLOW_LINE_A_slope,SLURRY_FLOW_LINE_B_mean,SLURRY_FLOW_LINE_B_std,SLURRY_FLOW_LINE_B_min,SLURRY_FLOW_LINE_B_max,SLURRY_FLOW_LINE_B_slope,SLURRY_FLOW_LINE_C_mean,SLURRY_FLOW_LINE_C_std,SLURRY_FLOW_LINE_C_min,SLURRY_FLOW_LINE_C_max,SLURRY_FLOW_LINE_C_slope,WAFER_ROTATION_mean,WAFER_ROTATION_std,WAFER_ROTATION_min,WAFER_ROTATION_max,WAFER_ROTATION_slope,STAGE_ROTATION_mean,STAGE_ROTATION_std,STAGE_ROTATION_min,STAGE_ROTATION_max,STAGE_ROTATION_slope,HEAD_ROTATION_mean,HEAD_ROTATION_std,HEAD_ROTATION_min,HEAD_ROTATION_max,HEAD_ROTATION_slope,DRESSING_WATER_STATUS_mean,DRESSING_WATER_STATUS_std,DRESSING_WATER_STATUS_min,DRESSING_WATER_STATUS_max,DRESSING_WATER_STATUS_slope,EDGE_AIR_BAG_PRESSURE_mean,EDGE_AIR_BAG_PRESSURE_std,EDGE_AIR_BAG_PRESSURE_min,EDGE_AIR_BAG_PRESSURE_max,EDGE_AIR_BAG_PRESSURE_slope,WAFER_ID,STAGE,AVG_REMOVAL_RATE
420.0,1058.6669999957085,330.833333333,228.518518519,40.7407407407,3485.5,3.92292490119,99.25,53.37755102039738,36.65052047959873,0.0,150.0,0.023357876872536137,169.78285714285718,125.87273728586635,0.0,270.0,0.09265553011719405,45.220982142857146,33.5483357848229,0.0,72.1875,0.02375927078465792,1165.4964285714286,1269.5551187837816,0.0,7959.9,-0.6899820698692004,6.400649350650285,4.697314702952161,0.0,10.0,0.0038524823041691768,4.563492063490285,6.882266043596232,0.0,26.25,-0.0011854213621175296,0.7532467532468288,0.342620933981149,0.0,0.909090909091,-0.0003286528040070051,286.6266666666666,214.41168334667668,0.0,988.4,-0.12603654215726806,6.080287929121929,12.997334889049103,0.0,34.8837209302,0.040212050229882924,48.065162907232065,88.96582643856709,0.0,263.026315789,0.43335884936483215,160.08380952380952,7.641031142201932,118.4,192.0,0.009527750805195887,0.6523809523809524,0.47621428511907743,0.0,1.0,0.0030032564162576244,32.26479076479238,23.792739055073024,0.0,57.8787878788,0.023186391516081904,2917014230,A,73.83915
337.0,349.0,337.5,228.888888889,46.6666666667,3485.5,4.00197628458,101.25,67.65861240637477,26.60431548693884,0.0,150.0,-0.008111026265671461,212.34302670623148,102.89898630756242,0.0,270.0,-0.07021767321927097,56.55044510385757,27.480248264584297,0.0,72.1875,-0.02157647298775171,1618.5115727002967,1467.831838079863,0.0,7967.7,1.6797449212508584,7.994739681684301,3.8222264653229474,0.0,10.0,-0.002049593866525345,4.9670293438824045,6.650346000846303,0.0,26.25,0.016606477103515503,0.9036957108174628,0.06982562236604306,0.0,0.909090909091,4.4465919836846023e-05,336.21602373887237,193.0656304630331,0.0,988.4,-0.6175056625638676,14.783658822712226,16.892066840243313,0.0,34.8837209302,-0.05489044034848724,84.80946431353168,106.71957358043075,0.0,263.026315789,-0.10750100432382843,160.45578635014837,6.780752830725094,156.8,192.0,0.0009973135743510937,0.5637982195845698,0.4959130842978828,0.0,1.0,-0.0038255227995013393,40.35158708747814,19.324036552525047,0.0,57.8787878788,-0.0001254166970184411,2917014266,A,74.664
351.0,371.0,343.333333333,229.259259259,51.8518518519,3485.75,4.07114624506,103.0,61.84235517568688,31.153132223744574,0.0,150.0,-0.027519702519690773,193.82905982905982,114.81015847415101,0.0,270.0,-0.16386546786546835,51.58297720797721,30.674315873591556,0.0,72.1875,-0.045686344905095086,1531.0333333333335,1567.377525961403,0.0,8825.7,1.765403679653678,7.349391349392962,4.2651389403257305,0.0,16.5454545455,-0.004808373444736045,5.072016460903876,6.68995397594174,0.0,26.1111111111,0.00592925592925139,0.9065009065009972,0.04845451161323899,0.0,0.909090909091,4.1877314604589896e-05,296.0900284900285,195.97301427038724,0.0,445.2,-0.6755633255633255,14.563705028815814,16.662327230528387,0.0,34.8837209302,-0.0469880894299491,57.886864597336924,94.85015282201205,0.0,263.026315789,0.30720664569317097,160.37378917378916,6.6552206999647225,156.8,192.0,0.002696858696858019,0.2222222222222222,0.415739709641549,0.0,1.0,0.0011510711510711513,36.813433480085926,21.613726778666628,0.0,57.8787878788,-0.02055326828047626,2917014250,A,72.1308
327.0,342.33300000429153,350.0,229.259259259,57.7777777778,3486.0,4.15019762846,105.0,33.176059414592046,38.458190981104885,0.0,150.0,-0.3164115544700643,101.34678899082569,127.50355171797605,0.0,270.0,-1.0078204728689935,26.96769877675841,33.983840217767124,0.0,72.1875,-0.26945530182703736,862.0908256880734,1457.4724875078903,0.0,8825.7,-6.724390346861197,3.861412288018685,4.813703533774003,0.0,16.5454545455,-0.03762423534401485,3.0929323819226298,6.137111070293691,0.0,26.1111111111,-0.020980850356984437,0.4837364470392477,0.45360716066350315,0.0,0.909090909091,-0.004100254626374301,164.6948012232416,207.47973911740527,0.0,467.6,-1.7966170496961336,15.22153474147774,16.793171552510863,0.0,34.8837209302,-0.048007036057972546,61.67431192654703,96.53237033922619,0.0,263.026315789,0.37368376256498226,160.21529051987767,6.7582192675209765,156.8,192.0,0.0025050552751260794,0.11314984709480122,0.3167758816532981,0.0,1.0,-0.00025430813772312887,19.233620609762784,24.11273037544807,0.0,57.8787878788,-0.18541011136555402,1475739250,A,73.81275
348.0,364.0,400.0,232.222222222,102.222222222,3487.75,4.74308300395,120.0,33.90941434044971,38.51511297974482,0.0,150.0,-0.2740503283401098,104.17586206896551,128.04838836232136,0.0,270.0,-0.8861740661340718,27.8277658045977,34.15327430593676,0.0,72.1875,-0.23722873084382148,799.9146551724137,1297.2120137017398,0.0,7140.9,-5.38120871461084,3.983542319749856,4.8577626296895176,0.0,19.0,-0.03296363672086015,3.1756864623238505,6.090525438263564,0.0,26.1111111111,-0.02120968130006715,0.5015673981191724,0.4521067430049342,0.0,0.909090909091,-0.003830258535074165,170.2609195402299,207.5985503992985,0.0,464.8,-1.648614132113815,14.500133654096725,16.75115145655186,0.0,34.8837209302,-0.042973221526392755,55.96339987895757,93.59833226676395,0.0,263.026315789,0.2956120071955904,160.09195402298852,6.971522012466138,156.8,192.0,0.0060428469695358415,0.5747126436781609,0.49438650960015096,0.0,1.0,0.003750583359220863,19.720480668745978,24.09847602120155,0.0,57.8787878788,-0.16178491411020093,1475739292,A,70.49925
339.0,352.66699999570847,455.0,235.185185185,151.111111111,3489.75,5.395256917,136.5,67.1526899845236,26.29566606046448,0.0,150.0,0.010537094347676803,206.19823008849556,96.46893028401294,0.0,258.0,-0.04808183607526937,52.76364306784661,24.65131044093184,0.0,65.9375,-0.012823560984324736,1629.912389380531,1442.369655474055,0.0,7722.0,1.3277832058623298,8.09680879594826,3.7709153188866744,0.0,10.0909090909,-0.0014847223812605743,5.066371681413865,6.7461553973118695,0.0,26.25,0.015040175012940736,0.9064092249933865,0.049302162270989734,0.0,0.909090909091,4.7323837016708955e-05,330.3091445427728,182.84734450164592,0.0,462.0,-0.41245554429553244,14.873430747060002,16.716027943708195,0.0,34.8837209302,-0.04208838927076311,59.80554261753939,95.93241860808017,0.0,263.026315789,0.3490402428140567,160.047197640118,7.091655497308212,156.8,192.0,0.005179747973965529,0.13274336283185842,0.3392971595164746,0.0,1.0,0.0005085492331718256,37.56413694466785,17.68850828846818,0.0,57.8787878788,0.006400198928111451,1477739010,B,83.4507
347.0,364.0,461.666666667,235.555555556,157.037037037,3490.0,5.4743083004,138.5,65.3821874570905,27.806338508373177,0.0,150.0,0.05006389829407616,201.74870317002882,100.57854783730846,0.0,258.0,0.08322941193027295,51.60842939481268,25.69835515327064,0.0,66.25,0.022015564946616703,1521.7530259365997,1371.7222757748152,0.0,7137.0,1.7858118994841203,7.924810060282277,3.92521130779187,0.0,10.0909090909,0.003785583300196322,5.547150176111123,7.121672724190461,2.22222222222,26.25,0.007262610997083126,0.909090909091,0.0,0.909090909091,0.909090909091,0.0,334.00691642651293,179.1858268070662,0.0,462.0,-0.3764634249316007,14.551973728295994,16.71191513428963,0.0,34.8837209302,-0.04218222883691673,58.28947368415135,95.38636369671039,0.0,263.026315789,0.31796835397871553,160.15677233429392,6.918836083634507,156.8,192.0,0.004380265598406376,0.5734870317002881,0.49457017315228474,0.0,1.0,0.003761849481216314,36.7408959916121,18.463843170450154,0.0,57.8787878788,0.029279891213308998,-1714100726,B,85.57245
351.0,364.0,468.333333333,235.555555556,162.222222222,3490.25,5.55335968379,140.5,64.42002441999944,28.23348593030031,0.0,150.0,0.047854526426007994,199.44957264957264,102.10666755724834,0.0,258.0,0.06802897102897065,50.988247863247864,26.142580881433023,0.0,66.25,0.01670551670551678,1591.2666666666669,1501.2214878410034,0.0,10030.8,2.18194264069264,7.8473193473394005,3.9577903857606254,0.0,10.0454545455,0.003059226127395505,5.443969610634501,6.943009648776715,2.22222222222,26.25,0.006312167770499161,0.909090909091,0.0,0.909090909091,0.909090909091,0.0,331.06210826210827,179.00353914309812,0.0,462.0,-0.3639611499611503,14.393427416679657,16.59045634318329,0.0,34.8837209302,-0.039683185031994875,57.35305143194588,94.75214077816727,0.0,263.026315789,0.29854535084767775,160.10940170940168,7.21750779219305,156.8,192.0,0.0026950826950821213,0.5754985754985755,0.4942670989431584,0.0,1.0,-0.0037212787212787236,36.24190624190542,18.736596084999086,0.0,57.8787878788,0.025813748541077486,-1720100534,B,86.83545
347.0,378.0,474.166666667,235.925925926,168.148148148,3490.5,5.62252964427,142.25,32.7240290928928,37.718944726426734,0.0,150.0,-0.25924741839034815,100.8242074927954,123.37810347415434,0.0,258.0,-0.8557623388835305,25.733069164265128,31.539181176717474,0.0,65.9375,-0.21868756817598267,838.65734870317,1423.5711043672923,0.0,9824.1,-5.623695027683974,3.953890489923602,4.825764128948106,0.0,10.0454545455,-0.033352712906161985,2.846621837975331,5.535188930439242,0.0,26.1111111111,-0.019282223022567994,0.4951532617239164,0.45272792739584305,0.0,0.909090909091,-0.0038984560171605926,169.60576368876085,208.31343589612518,0.0,450.8,-1.6765614777192712,14.61229140137657,16.581328965775054,0.0,34.8837209302,-0.04233905772582852,57.55763688755861,94.99847677229657,0.0,263.026315789,0.3088785630748785,160.13832853025937,7.252403006422918,156.8,192.0,0.003425356669169336,0.10951008645533142,0.3122781251062541,0.0,1.0,-0.0003417774379788832,18.28661252292536,22.456557289910585,0.0,57.8787878788,-0.1481897188368411,1477739240,B,88.53165
345.0,362.66600000858307,494.166666667,237.407407407,185.925925926,3491.25,5.85968379447,148.25,65.60248447202522,27.514759707836603,0.0,150.0,0.043622567760973355,202.03826086956522,100.34447761725491,0.0,258.0,0.051755904545374855,51.666666666666664,25.655340968879532,0.0,66.25,0.013363490446939453,1620.817391304348,1532.7185267707305,0.0,8970.0,2.0304380556058823,7.9272727272896795,3.915219328260079,0.0,10.0454545455,0.0025213103465524644,5.390901771335073,6.998653665674719,0.0,26.1111111111,0.00717169532813027,0.9038208168643855,0.06901607828042214,0.0,0.909090909091,3.799014594061158e-05,333.11072463768113,178.90343707717196,0.0,476.0,-0.4190884702829382,14.593191776198726,16.76063941983313,0.0,34.8837209302,-0.04301272866974298,57.836003051048706,95.01589158882733,0.0,263.026315789,0.3152625718925453,160.51014492753623,7.378490967975988,156.8,192.0,0.004210009526759316,0.14782608695652175,0.35492750664275746,0.0,1.0,0.00014640817781726154,36.80895915678435,18.382177629661747,0.0,57.8787878788,0.02323642038248596,1475739242,B,87.56835
346.0,363.66600000858307,500.833333333,237.777777778,191.851851852,3491.5,5.93873517787,150.25,65.23809523807687,27.906638833822065,0.0,150.0,0.0419857607731479,203.33063583815027,104.31595867773937,0.0,270.0,0.08177357640581355,53.07261560693642,27.312258793547453,0.0,72.1875,0.02934036617312924,1634.0098265895954,1586.4287097494519,0.0,9633.0,3.143900868609188,7.822254335270057,3.963441698920537,0.0,10.0454545455,0.0021927471859387523,5.452793834294826,7.104366799784098,0.0,26.25,0.006963873818160344,0.9038360483448092,0.06891685259382718,0.0,0.909090909091,3.71349637996672e-05,327.90751445086704,183.40761830470277,0.0,476.0,-0.4406708707747376,14.632343056855435,16.75268700139015,0.0,34.8837209302,-0.042615663066819104,57.88408883474027,95.12630785195938,0.0,263.026315789,0.321902257441157,160.25895953757225,7.253461845493331,156.8,192.0,0.003494078783932238,0.16184971098265896,0.36831288605951423,0.0,1.0,0.00014398357949841844,37.80959887895549,19.406846199141498,0.0,57.8787878788,0.03552608929828815,1477739054,B,87.9891
345.0,361.0,507.5,237.777777778,197.037037037,3491.75,6.01778656126,152.25,66.0055210489849,27.806176396740288,0.0,150.0,0.03102542500949199,207.58608695652174,106.80287155149253,0.0,270.0,0.03889512966329018,55.1911231884058,28.491065541268437,0.0,72.1875,0.007298217531575684,1618.8504347826088,1540.8440031852622,0.0,7967.7,2.766674547186682,7.837944664032927,3.9342244250453473,0.0,10.0454545455,0.0021700210460064173,5.498389694039507,7.148560439335487,0.0,26.25,0.00634001148145873,0.9038208168643855,0.06901607828042214,0.0,0.909090909091,3.772448058438134e-05,327.06434782608693,182.6109399668847,0.0,473.2,-0.4359124940823049,14.695652173905303,16.833578618129426,0.0,34.8837209302,-0.04489626515407633,58.49885583517698,95.62697588061923,0.0,263.026315789,0.31823964583925135,160.231884057971,7.238289748228587,156.8,192.0,0.003685394834509392,0.15942028985507245,0.3660675634873939,0.0,1.0,0.00013647229349433377,39.47738252085623,19.999739425377793,0.0,57.8787878788,0.020248836341536323,2911013992,A,73.4631
343.0,358.0,513.333333333,238.148148148,202.962962963,3492.0,6.08695652174,154.0,33.57906427876443,38.615903094643386,0.0,150.0,-0.28024824531092607,104.79883381924198,128.74323395885787,0.0,270.0,-0.9049434216771157,27.833454810495628,34.2530364247891,0.0,72.1875,-0.2414397630883094,866.2206997084548,1467.402553872277,0.0,8966.1,-5.92274926756854,3.9450039756167636,4.8182261287827854,0.0,10.0454545455,-0.0336562838904712,3.220359572399446,6.167503718416448,0.0,26.1111111111,-0.02187266272520817,0.5009276437848367,0.4521728240057573,0.0,0.909090909091,-0.003886404106223145,172.73469387755105,209.27418744563013,0.0,464.8,-1.69765276979825,14.651162790692187,16.802243762259025,0.0,34.8837209302,-0.043626521962089694,58.61209145307214,95.64464098544592,0.0,263.026315789,0.3240682483314581,160.29854227405247,7.138739480719079,156.8,192.0,0.004888348065227671,0.12244897959183673,0.32780364090222475,0.0,1.0,-0.0004903692548885261,19.959360367525075,24.374462792316756,0.0,57.8787878788,-0.16618000106623046,2911013972,A,74.4585
342.0,358.33300000429153,533.333333333,239.259259259,220.740740741,3492.75,6.32411067194,160.0,32.94764689500965,38.49341690510905,0.0,150.0,-0.28077962319420113,102.36140350877193,128.09657507286673,0.0,270.0,-0.9018220336885665,27.09703947368421,34.012149691988384,0.0,72.1875,-0.24025774345193301,875.1394736842108,1530.697270001223,0.0,10650.9,-6.252285405596099,3.838118022329006,4.7934111754789726,0.0,10.0,-0.033496313758136886,3.1717024041577186,6.114141541476113,0.0,26.1111111111,-0.022872522006290745,0.49441786283896483,0.45279328761020127,0.0,0.909090909091,-0.003956594133335081,166.03508771929825,205.97837321146184,0.0,462.0,-1.6859660672418375,14.766761865899651,16.794870443935174,0.0,34.8837209302,-0.043987798880337416,58.13019390575434,94.89130083896218,0.0,263.026315789,0.3321871903217857,160.140350877193,7.1183773279672335,156.8,192.0,0.004682242442541302,0.12280701754385964,0.3282155602433282,0.0,1.0,-0.0005267822737764876,19.483430799220557,24.295823103153474,0.0,57.8787878788,-0.16548711317681905,1475739238,A,77.08095
342.0,359.0,560.833333333,240.740740741,244.444444444,3493.5,6.65019762846,168.25,32.85157337787749,37.997768942926626,0.0,150.0,-0.2663763221509136,99.39649122807018,122.85060098805832,0.0,258.0,-0.864055884519486,25.429459064327485,31.447076370370873,0.0,65.9375,-0.2210934977038022,849.8008771929825,1438.7925578930249,0.0,7144.8,-5.867357828409077,3.9304891015504384,4.817579436091115,0.0,10.0454545455,-0.03372569013060825,4.310428849900292,5.8171806503894326,0.0,26.3888888889,-0.012977896627109079,0.9064327485381024,0.04908608536050301,0.0,0.909090909091,4.322581817849277e-05,173.2970760233918,208.7385032522471,0.0,473.2,-1.7187959425165344,18.238814089487835,15.485105285970716,0.0,34.8837209302,0.011534402565116559,58.065173899607885,95.07052002961206,0.0,263.026315789,0.31535426332881034,160.6456140350877,7.170212998755496,156.8,192.0,0.00344580404869355,0.12280701754385964,0.3282155602433282,0.0,1.0,-0.0005075829198347477,18.11270600744415,22.35831539062577,0.0,57.8787878788,-0.15082992457303684,2917014262,B,85.4862
362.0,363.33399999141693,569.166666667,241.111111111,252.592592593,3493.75,6.74901185771,170.75,62.52433570110884,31.608136467516864,0.0,150.0,0.04858831560988842,185.2110497237569,110.81282755544046,0.0,258.0,0.11928389411885096,47.427486187845304,28.364867383645535,0.0,66.25,0.029521935210588216,1648.2240331491712,1669.0976381214577,0.0,8806.2,2.796194370512183,7.303114013083425,4.322853100680279,0.0,10.0454545455,0.004766820532836482,4.652777777775775,6.428072070213739,0.0,25.9722222222,0.015626205751506868,0.9015570065294723,0.08241506319147957,0.0,0.909090909091,7.048498996842994e-05,314.4508287292818,182.67599086205814,0.0,467.6,-0.44305828001377623,14.509829114731657,16.378700181632784,0.0,34.8837209302,-0.036235691840851486,56.24054957831007,93.50347059883651,0.0,263.026315789,0.3187978589304111,160.23867403314915,7.184978683601004,156.8,192.0,0.006179204051067933,0.143646408839779,0.35073083421224044,0.0,1.0,0.0009137062386379605,33.849824208934635,20.417113736552793,0.0,57.8787878788,0.03415379126477872,2911013964,B,91.7526
343.0,359.0,575.0,241.481481481,257.777777778,3494.0,6.81818181818,172.5,64.21907538523266,28.33136784690215,0.0,150.0,0.039588654552809854,196.19825072886297,104.62556810509193,0.0,258.0,0.022321941541085986,50.23050291545189,26.69814760116909,0.0,65.9375,0.005969870243953622,1639.9897959183672,1578.8840428236167,0.0,7624.5,2.7021653564380834,7.7157434402585405,4.074191282416244,0.0,10.0909090909,0.0011645019481834056,5.503320375767493,7.102226355068121,0.0,25.9722222222,0.005671371052749721,0.9037900874636473,0.0692158221956104,0.0,0.909090909091,3.865858285962187e-05,322.2857142857143,182.91115273793005,0.0,467.6,-0.4575583476964832,14.718963997553296,16.784276580810992,0.0,34.8837209302,-0.04399498874112533,59.01143164026634,94.91784111830634,0.0,263.026315789,0.3290611921226102,160.61574344023322,7.474371174038429,156.8,192.0,0.0041537160414096,0.16909620991253643,0.37483687346064537,0.0,1.0,0.00025901250515943434,35.879494654999064,19.260632701846177,0.0,57.8787878788,0.017625159820362668,2917014250,B,88.10025
332.0,368.33300000429153,581.666666667,241.481481481,263.703703704,3494.25,6.89723320158,174.5,63.179862306347296,29.165633537033916,0.0,150.0,0.02442263698772608,198.46626506024094,103.82339474168997,0.0,258.0,0.06230569374747283,50.83490210843374,26.51796415878701,0.0,65.9375,0.015133767289292685,1498.3753012048192,1371.2510413143293,0.0,7140.9,0.996278606710668,7.8258488499680725,4.019289527298163,0.0,11.3181818182,0.002533348727771976,4.8017068273075605,6.2942306012136005,0.0,25.9722222222,-0.002010527981497932,0.9063526834612079,0.04981764895581071,0.0,0.909090909091,4.546195351714293e-05,329.9361445783132,179.40492067119936,0.0,467.6,-0.3400024856509389,15.114177640791596,16.844883056276615,0.0,34.8837209302,-0.039171118001994555,48.559765377259886,86.12445681318528,0.0,263.026315789,0.18185038331611408,160.5012048192771,7.508477040257441,156.8,192.0,0.0036706309192025333,0.16566265060240964,0.3717775367041338,0.0,1.0,0.00010313155947051046,35.88809784592629,18.978713523091585,0.0,57.8787878788,0.0203325233355257,2917014230,B,87.27075
344.0,359.66699999570847,612.5,242.962962963,291.111111111,3495.0,7.2628458498,183.75,64.42275747507237,28.55054733355973,0.0,150.0,0.03459637295840274,198.07325581395352,108.2042587439603,0.0,270.0,0.04610770958679569,51.72510901162791,28.278328104343874,0.0,72.1875,0.018695491883016415,1621.855813953488,1560.139998365878,0.0,7156.5,2.9349590392274187,7.675739957727993,4.113052188356062,0.0,16.8181818182,0.0008669174863664247,5.622981266148488,7.255083599052112,0.0,26.25,0.006357243412560132,0.9064482029599216,0.04894360247741539,0.0,0.909090909091,4.247625014840219e-05,323.1151162790698,186.72596698971006,0.0,464.8,-0.4948486411753789,14.670091941582033,16.75988594217001,0.0,34.8837209302,-0.04378532012690427,58.30592105257331,94.81749115699029,0.0,263.026315789,0.32514377114010273,160.43720930232556,7.2228649619467555,156.8,192.0,0.002088984662188065,0.17732558139534885,0.3819440005788157,0.0,1.0,0.0003061371883723875,36.94326990838343,20.098414779435327,0.0,57.8787878788,0.027665036311168154,2917014064,B,87.1053
339.0,355.0,619.166666667,243.333333333,297.037037037,3495.25,7.3418972332,185.75,65.34063773001887,28.225030362593724,0.0,150.0,0.024815078673235288,205.6424778761062,108.41597195243467,0.0,270.0,0.014278436095598028,54.611910029498524,28.918083936535098,0.0,72.1875,0.0015213546014308855,1656.5336283185839,1594.3230537610914,0.0,8802.3,2.768803107355942,7.774872620005781,4.00368960972006,0.0,11.0,0.00128998059162517,5.655522779415133,7.270775615174075,0.0,26.25,0.0056872105634656125,0.9064092249933865,0.049302162270989734,0.0,0.909090909091,-4.480363267854316e-06,327.95516224188793,184.8086063970642,0.0,467.6,-0.49334314906252663,14.862454551683422,16.78636158002197,0.0,34.8837209302,-0.04489012713334386,58.2126222635742,95.36157745472475,0.0,263.026315789,0.3174284502563292,160.30206489675516,7.070439638392664,156.8,192.0,0.005269444846587465,0.16519174041297935,0.3713535098963119,0.0,1.0,0.00026644160308517806,39.14007329936785,20.42245479995893,0.0,57.8787878788,0.015934318621284454,1481739014,A,78.3813
347.0,363.0,633.333333333,244.074074074,309.62962963,3495.75,7.50988142292,190.0,32.68697680800289,37.908952456523316,0.0,150.0,-0.25123308622224744,99.86628242074927,123.33539702759634,0.0,258.0,-0.8269565322284634,25.5421469740634,31.534786675077793,0.0,65.9375,-0.21143287534199284,844.8726224783861,1418.920707979446,0.0,7137.0,-5.592489857251916,3.9390882892462247,4.831082102762413,0.0,10.0454545455,-0.0322465968341881,2.6200768491821327,5.404530615465249,0.0,26.1111111111,-0.011450022852167972,0.5056326958344756,0.4516654337288356,0.0,0.909090909091,-0.0038337036836092,173.61613832853024,210.1318081587675,0.0,476.0,-1.6564239510735543,14.484283895177581,16.73886236458787,0.0,34.8837209302,-0.04130123520649744,57.254664037568105,94.55067295014315,0.0,263.026315789,0.2991701791941622,160.44265129682995,7.139646331784187,156.8,192.0,0.004405999429030598,0.09798270893371758,0.29729126741922296,0.0,1.0,-7.61101017347934e-05,18.21674962884735,22.567144035865685,0.0,57.8787878788,-0.1441050128279572,2917014270,B,90.76995
344.0,361.0,642.5,244.444444444,317.037037037,3496.0,7.6185770751,192.75,64.70099667773749,28.972776020110583,0.0,150.0,0.02608914637439993,200.0895348837209,111.69313394095049,0.0,270.0,0.009852694508397129,53.17405523255814,29.802302141812653,0.0,72.5,0.0006316751025124813,1639.3264534883722,1624.278779619529,0.0,7963.8,3.1222021979382495,7.530787526427936,4.14868409938773,0.0,10.0,0.0011795199084930904,4.8905846253204945,6.672886128738278,0.0,26.1111111111,0.015974615326409078,0.9038054968288429,0.06911573377707889,0.0,0.909090909091,3.751845438975688e-05,318.3046511627907,187.40338342170233,0.0,467.6,-0.4491314665401044,14.613304488905756,16.75787443254335,0.0,34.8837209302,-0.04517377092828865,57.92916156666199,94.81570523863027,0.0,263.026315789,0.3078102646059929,160.29767441860466,7.124196841622415,156.8,192.0,0.0014027185336070885,0.5988372093023255,0.49013386544629645,0.0,1.0,-0.003417180825818702,38.12984496124544,21.080843654062146,0.0,57.8787878788,0.013611025280189834,2911013980,A,82.21785
340.0,353.66699999570847,648.333333333,244.814814815,322.962962963,3496.25,7.68774703557,194.5,32.84313725490235,38.38179779811989,0.0,150.0,-0.27738892510266766,101.66470588235295,127.99070205741033,0.0,270.0,-0.8938865235451361,27.01011029411765,34.04490339176698,0.0,72.5,-0.23848699777577972,836.1141176470588,1423.4319409051236,0.0,7963.8,-5.8948648751795645,3.8961229946526768,4.85911962697882,0.0,19.8181818182,-0.0332022860882788,3.227124183004971,6.21797886714451,0.0,26.1111111111,-0.022247164767852663,0.4973262032086059,0.4525277646640031,0.0,0.909090909091,-0.003927184574483463,170.24,209.97015317308652,0.0,478.8,-1.6930455026325797,14.88440492475476,16.81726621704267,0.0,34.8837209302,-0.04357055616652651,57.92221362224882,94.96966365040305,0.0,263.026315789,0.3330343321177424,160.2164705882353,7.365816867903239,156.8,192.0,0.006763339597381069,0.5882352941176471,0.4921529567847503,0.0,1.0,0.0037614817551342547,19.331550802141177,24.25111023221936,0.0,57.8787878788,-0.16390719661409472,2911013976,A,78.51765
344.0,361.0,666.666666667,247.777777778,11.1111111111,3498.5,7.90513833992,200.0,56.986434108521514,28.450647727659295,0.0,150.0,-0.038483221025984005,221.63372093023256,128.11538141816587,0.0,348.0,0.23603787434372875,61.6796875,37.148480485632824,0.0,101.875,0.10567974210484425,1478.7915697674418,1380.1353553706417,0.0,9999.6,0.18596357306464245,9.214455602538111,5.485671216934888,0.0,15.2727272727,0.01345541079076355,6.073966408268023,8.513777035643132,0.0,33.0555555556,0.032082048959039364,0.9038054968288429,0.06911573377707889,0.0,0.909090909091,3.751845438975688e-05,335.75581395348837,229.3122252568416,0.0,588.0,-0.4065124533129734,14.66197944834465,16.782063738435525,0.0,34.8837209302,-0.045141138598187365,59.41783965722921,95.66958570550331,0.0,263.026315789,0.3180181862383317,160.21395348837206,7.306625900123003,156.8,192.0,0.00236443443475902,0.14825581395348839,0.3553533840875545,0.0,1.0,0.0008458937525609695,39.58861874559689,22.721769479059965,0.0,60.9090909091,0.042573664135383375,1475739246,B,96.5514
